country_code,name,localadmin,region,locality,lat,lon,layer,source
NL,4317,Noordgouwe,Zeeland,Schouwen-Duiveland,51.686,3.9392,postalcode,jobport
NL,4318,Brouwershaven,Zeeland,Schouwen-Duiveland,51.732,3.9009,postalcode,jobport
NL,4321,Kerkwerve,Zeeland,Schouwen-Duiveland,51.6874,3.8907,postalcode,jobport
NL,4322,Scharendijke,Zeeland,Schouwen-Duiveland,51.7345,3.8454,postalcode,jobport
NL,4323,Ellemeet,Zeeland,Schouwen-Duiveland,51.7288,3.8167,postalcode,jobport
NL,4325,Renesse,Zeeland,Schouwen-Duiveland,51.7313,3.7678,postalcode,jobport
NL,4326,Noordwelle,Zeeland,Schouwen-Duiveland,51.7321,3.7991,postalcode,jobport
NL,4327,Serooskerke,Zeeland,Schouwen-Duiveland,51.7016,3.8138,postalcode,jobport
NL,4328,Burgh-Haamstede,Zeeland,Schouwen-Duiveland,51.6935,3.728,postalcode,jobport
NL,4484,Kortgene,Zeeland,Noord-Beveland,51.5571,3.8054,postalcode,jobport
NL,4485,Kats,Zeeland,Noord-Beveland,51.5682,3.8818,postalcode,jobport
NL,4486,Colijnsplaat,Zeeland,Noord-Beveland,51.5985,3.8463,postalcode,jobport
NL,4491,Wissenkerke,Zeeland,Noord-Beveland,51.5837,3.7482,postalcode,jobport
NL,4493,Kamperland,Zeeland,Noord-Beveland,51.5777,3.6912,postalcode,jobport
NL,4494,Geersdijk,Zeeland,Noord-Beveland,51.5659,3.7709,postalcode,jobport
NL,4501,Oostburg,Zeeland,Sluis,51.3271,3.4921,postalcode,jobport
NL,4503,Groede,Zeeland,Sluis,51.3796,3.5086,postalcode,jobport
NL,4504,Nieuwvliet,Zeeland,Sluis,51.3816,3.4539,postalcode,jobport
NL,4505,Zuidzande,Zeeland,Sluis,51.3412,3.4496,postalcode,jobport
NL,4506,Cadzand,Zeeland,Sluis,51.3758,3.3952,postalcode,jobport
NL,4507,Schoondijke,Zeeland,Sluis,51.355,3.5557,postalcode,jobport
NL,4508,Waterlandkerkje,Zeeland,Sluis,51.315,3.5547,postalcode,jobport
NL,4511,Breskens,Zeeland,Sluis,51.3959,3.5524,postalcode,jobport
NL,4513,Hoofdplaat,Zeeland,Sluis,51.3717,3.6506,postalcode,jobport
NL,4515,IJzendijke,Zeeland,Sluis,51.3212,3.6171,postalcode,jobport
NL,4522,Biervliet,Zeeland,Sluis,51.3244,3.6633,postalcode,jobport
NL,4524,Sluis,Zeeland,Sluis,51.3069,3.3876,postalcode,jobport
NL,4525,Retranchement,Zeeland,Sluis,51.3552,3.3836,postalcode,jobport
NL,4527,Aardenburg,Zeeland,Sluis,51.2749,3.4438,postalcode,jobport
NL,4528,Sint Kruis,Zeeland,Sluis,51.2792,3.5045,postalcode,jobport
NL,4529,Eede,Zeeland,Sluis,51.2481,3.4524,postalcode,jobport
NL,2951,Alblasserdam,South Holland,Alblasserdam,51.8656,4.6629,postalcode,jobport
NL,2952,Alblasserdam,South Holland,Alblasserdam,51.856,4.6703,postalcode,jobport
NL,2953,Alblasserdam,South Holland,Alblasserdam,51.871,4.6458,postalcode,jobport
NL,2954,Alblasserdam,South Holland,Alblasserdam,51.8716,4.6609,postalcode,jobport
NL,2391,Hazerswoude-Dorp,South Holland,Alphen aan den Rijn,52.0945,4.5935,postalcode,jobport
NL,2394,Hazerswoude-Rijndijk,South Holland,Alphen aan den Rijn,52.1283,4.589,postalcode,jobport
NL,2396,Koudekerk aan den Rijn,South Holland,Alphen aan den Rijn,52.1334,4.6021,postalcode,jobport
NL,2401,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.151,4.6535,postalcode,jobport
NL,2402,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1472,4.6676,postalcode,jobport
NL,2403,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.146,4.6806,postalcode,jobport
NL,2404,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1346,4.6498,postalcode,jobport
NL,2404,Hazerswoude-Dorp,South Holland,Alphen aan den Rijn,52.1043,4.6374,postalcode,jobport
NL,2405,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1297,4.6611,postalcode,jobport
NL,2406,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1304,4.6672,postalcode,jobport
NL,2407,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1146,4.6906,postalcode,jobport
NL,2408,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1205,4.6495,postalcode,jobport
NL,2409,Hazerswoude-Dorp,South Holland,Alphen aan den Rijn,52.1032,4.6366,postalcode,jobport
NL,2409,Alphen aan den Rijn,South Holland,Alphen aan den Rijn,52.1048,4.6461,postalcode,jobport
NL,2445,Aarlanderveen,South Holland,Alphen aan den Rijn,52.1411,4.7272,postalcode,jobport
NL,2471,Zwammerdam,South Holland,Alphen aan den Rijn,52.1056,4.7267,postalcode,jobport
NL,2731,Benthuizen,South Holland,Alphen aan den Rijn,52.0769,4.547,postalcode,jobport
NL,2771,Boskoop,South Holland,Alphen aan den Rijn,52.0744,4.6562,postalcode,jobport
NL,2991,Barendrecht,South Holland,Barendrecht,51.8518,4.546,postalcode,jobport
NL,2992,Barendrecht,South Holland,Barendrecht,51.8534,4.5279,postalcode,jobport
NL,2993,Barendrecht,South Holland,Barendrecht,51.8511,4.4984,postalcode,jobport
NL,2994,Barendrecht,South Holland,Barendrecht,51.86,4.5008,postalcode,jobport
NL,3231,Brielle,South Holland,Brielle,51.905,4.1657,postalcode,jobport
NL,3231,Vierpolders,South Holland,Brielle,51.9035,4.1738,postalcode,jobport
NL,3232,Brielle,South Holland,Brielle,51.8953,4.1629,postalcode,jobport
NL,3232,Vierpolders,South Holland,Brielle,51.8855,4.1632,postalcode,jobport
NL,3237,Vierpolders,South Holland,Brielle,51.8813,4.1795,postalcode,jobport
NL,3237,Zwartewaal,South Holland,Brielle,51.8629,4.1852,postalcode,jobport
NL,3238,Zwartewaal,South Holland,Brielle,51.8812,4.2183,postalcode,jobport
NL,2901,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.917,4.5651,postalcode,jobport
NL,2902,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.9251,4.5786,postalcode,jobport
NL,2903,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.931,4.5911,postalcode,jobport
NL,2904,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.9335,4.6075,postalcode,jobport
NL,2905,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.9397,4.6001,postalcode,jobport
NL,2906,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.935,4.5684,postalcode,jobport
NL,2907,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.95,4.5827,postalcode,jobport
NL,2908,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.9569,4.5807,postalcode,jobport
NL,2909,Capelle aan den IJssel,South Holland,Capelle aan den IJssel,51.9165,4.5471,postalcode,jobport
NL,2611,Delft,South Holland,Delft,52.0117,4.3597,postalcode,jobport
NL,2612,Delft,South Holland,Delft,52.0177,4.364,postalcode,jobport
NL,2613,Delft,South Holland,Delft,52.0089,4.3491,postalcode,jobport
NL,2614,Delft,South Holland,Delft,52.0081,4.3359,postalcode,jobport
NL,2616,Delft,South Holland,Delft,52.0208,4.373,postalcode,jobport
NL,2622,Delft,South Holland,Delft,51.9817,4.3448,postalcode,jobport
NL,2623,Delft,South Holland,Delft,51.9838,4.3609,postalcode,jobport
NL,2624,Delft,South Holland,Delft,51.9959,4.3553,postalcode,jobport
NL,2625,Delft,South Holland,Delft,51.9925,4.3419,postalcode,jobport
NL,2626,Delft,South Holland,Delft,51.979,4.3594,postalcode,jobport
NL,2627,Delft,South Holland,Delft,51.9985,4.3633,postalcode,jobport
NL,2628,Delft,South Holland,Delft,52.003,4.3747,postalcode,jobport
NL,2629,Delft,South Holland,Delft,51.988,4.3778,postalcode,jobport
NL,3311,Dordrecht,South Holland,Dordrecht,51.8139,4.6687,postalcode,jobport
NL,3312,Dordrecht,South Holland,Dordrecht,51.8067,4.6838,postalcode,jobport
NL,3313,Dordrecht,South Holland,Dordrecht,51.8157,4.7081,postalcode,jobport
NL,3314,Dordrecht,South Holland,Dordrecht,51.8022,4.6631,postalcode,jobport
NL,3315,Dordrecht,South Holland,Dordrecht,51.8027,4.7216,postalcode,jobport
NL,3316,Dordrecht,South Holland,Dordrecht,51.7672,4.6367,postalcode,jobport
NL,3317,Dordrecht,South Holland,Dordrecht,51.7909,4.6608,postalcode,jobport
NL,3318,Dordrecht,South Holland,Dordrecht,51.7876,4.6796,postalcode,jobport
NL,3319,Dordrecht,South Holland,Dordrecht,51.7947,4.7022,postalcode,jobport
NL,3328,Dordrecht,South Holland,Dordrecht,51.7774,4.6751,postalcode,jobport
NL,3329,Dordrecht,South Holland,Dordrecht,51.7881,4.7188,postalcode,jobport
NL,4201,Gorinchem,South Holland,Gorinchem,51.8301,4.975,postalcode,jobport
NL,4202,Gorinchem,South Holland,Gorinchem,51.8332,4.9463,postalcode,jobport
NL,4203,Gorinchem,South Holland,Gorinchem,51.8327,4.957,postalcode,jobport
NL,4204,Gorinchem,South Holland,Gorinchem,51.8369,4.9557,postalcode,jobport
NL,4205,Gorinchem,South Holland,Gorinchem,51.8416,4.9661,postalcode,jobport
NL,4206,Gorinchem,South Holland,Gorinchem,51.8419,4.9817,postalcode,jobport
NL,4207,Gorinchem,South Holland,Gorinchem,51.835,4.9948,postalcode,jobport
NL,4208,Gorinchem,South Holland,Gorinchem,51.8342,5.012,postalcode,jobport
NL,4213,Dalem,South Holland,Gorinchem,51.8272,5.0102,postalcode,jobport
NL,2801,Gouda,South Holland,Gouda,52.0118,4.708,postalcode,jobport
NL,2802,Gouda,South Holland,Gouda,52.0067,4.6997,postalcode,jobport
NL,2803,Gouda,South Holland,Gouda,52.0241,4.6962,postalcode,jobport
NL,2804,Gouda,South Holland,Gouda,52.0324,4.7081,postalcode,jobport
NL,2805,Gouda,South Holland,Gouda,52.0205,4.7189,postalcode,jobport
NL,2806,Gouda,South Holland,Gouda,52.0126,4.7225,postalcode,jobport
NL,2807,Gouda,South Holland,Gouda,52.0099,4.7453,postalcode,jobport
NL,2808,Gouda,South Holland,Gouda,52.0049,4.7204,postalcode,jobport
NL,2809,Gouda,South Holland,Gouda,52.0045,4.6844,postalcode,jobport
NL,2491,'s-Gravenhage,South Holland,'s-Gravenhage,52.069,4.3886,postalcode,jobport
NL,2492,'s-Gravenhage,South Holland,'s-Gravenhage,52.0659,4.4099,postalcode,jobport
NL,2493,'s-Gravenhage,South Holland,'s-Gravenhage,52.061,4.398,postalcode,jobport
NL,2495,'s-Gravenhage,South Holland,'s-Gravenhage,52.0614,4.3646,postalcode,jobport
NL,2496,'s-Gravenhage,South Holland,'s-Gravenhage,52.048,4.3766,postalcode,jobport
NL,2497,'s-Gravenhage,South Holland,'s-Gravenhage,52.0366,4.3643,postalcode,jobport
NL,2498,'s-Gravenhage,South Holland,'s-Gravenhage,52.033,4.3835,postalcode,jobport
NL,2511,'s-Gravenhage,South Holland,'s-Gravenhage,52.078,4.318,postalcode,jobport
NL,2512,'s-Gravenhage,South Holland,'s-Gravenhage,52.0736,4.3059,postalcode,jobport
NL,2513,'s-Gravenhage,South Holland,'s-Gravenhage,52.0787,4.3013,postalcode,jobport
NL,2514,'s-Gravenhage,South Holland,'s-Gravenhage,52.0852,4.3101,postalcode,jobport
NL,2515,'s-Gravenhage,South Holland,'s-Gravenhage,52.0724,4.3205,postalcode,jobport
NL,2516,'s-Gravenhage,South Holland,'s-Gravenhage,52.0661,4.3337,postalcode,jobport
NL,2517,'s-Gravenhage,South Holland,'s-Gravenhage,52.0845,4.2831,postalcode,jobport
NL,2518,'s-Gravenhage,South Holland,'s-Gravenhage,52.081,4.2942,postalcode,jobport
NL,2521,'s-Gravenhage,South Holland,'s-Gravenhage,52.0637,4.3186,postalcode,jobport
NL,2522,'s-Gravenhage,South Holland,'s-Gravenhage,52.0605,4.3269,postalcode,jobport
NL,2523,'s-Gravenhage,South Holland,'s-Gravenhage,52.0567,4.3192,postalcode,jobport
NL,2524,'s-Gravenhage,South Holland,'s-Gravenhage,52.0532,4.3144,postalcode,jobport
NL,2525,'s-Gravenhage,South Holland,'s-Gravenhage,52.0637,4.3022,postalcode,jobport
NL,2526,'s-Gravenhage,South Holland,'s-Gravenhage,52.0679,4.3076,postalcode,jobport
NL,2531,'s-Gravenhage,South Holland,'s-Gravenhage,52.0532,4.3022,postalcode,jobport
NL,2532,'s-Gravenhage,South Holland,'s-Gravenhage,52.0476,4.2969,postalcode,jobport
NL,2533,'s-Gravenhage,South Holland,'s-Gravenhage,52.0503,4.2901,postalcode,jobport
NL,2541,'s-Gravenhage,South Holland,'s-Gravenhage,52.0465,4.2768,postalcode,jobport
NL,2542,'s-Gravenhage,South Holland,'s-Gravenhage,52.0368,4.2668,postalcode,jobport
NL,2543,'s-Gravenhage,South Holland,'s-Gravenhage,52.0398,4.2604,postalcode,jobport
NL,2544,'s-Gravenhage,South Holland,'s-Gravenhage,52.044,4.2567,postalcode,jobport
NL,2545,'s-Gravenhage,South Holland,'s-Gravenhage,52.049,4.2728,postalcode,jobport
NL,2546,'s-Gravenhage,South Holland,'s-Gravenhage,52.0584,4.2738,postalcode,jobport
NL,2547,'s-Gravenhage,South Holland,'s-Gravenhage,52.0617,4.2675,postalcode,jobport
NL,2548,'s-Gravenhage,South Holland,'s-Gravenhage,52.0287,4.2904,postalcode,jobport
NL,2551,'s-Gravenhage,South Holland,'s-Gravenhage,52.0588,4.2366,postalcode,jobport
NL,2552,'s-Gravenhage,South Holland,'s-Gravenhage,52.0544,4.2477,postalcode,jobport
NL,2553,'s-Gravenhage,South Holland,'s-Gravenhage,52.0482,4.2295,postalcode,jobport
NL,2554,'s-Gravenhage,South Holland,'s-Gravenhage,52.0675,4.225,postalcode,jobport
NL,2555,'s-Gravenhage,South Holland,'s-Gravenhage,52.0643,4.2379,postalcode,jobport
NL,2561,'s-Gravenhage,South Holland,'s-Gravenhage,52.0757,4.2765,postalcode,jobport
NL,2562,'s-Gravenhage,South Holland,'s-Gravenhage,52.0747,4.2817,postalcode,jobport
NL,2563,'s-Gravenhage,South Holland,'s-Gravenhage,52.0729,4.2713,postalcode,jobport
NL,2564,'s-Gravenhage,South Holland,'s-Gravenhage,52.0679,4.2568,postalcode,jobport
NL,2565,'s-Gravenhage,South Holland,'s-Gravenhage,52.0766,4.263,postalcode,jobport
NL,2566,'s-Gravenhage,South Holland,'s-Gravenhage,52.0789,4.2546,postalcode,jobport
NL,2571,'s-Gravenhage,South Holland,'s-Gravenhage,52.0693,4.2874,postalcode,jobport
NL,2572,'s-Gravenhage,South Holland,'s-Gravenhage,52.0644,4.2939,postalcode,jobport
NL,2573,'s-Gravenhage,South Holland,'s-Gravenhage,52.0652,4.2843,postalcode,jobport
NL,2574,'s-Gravenhage,South Holland,'s-Gravenhage,52.0644,4.2771,postalcode,jobport
NL,2581,'s-Gravenhage,South Holland,'s-Gravenhage,52.0915,4.2695,postalcode,jobport
NL,2582,'s-Gravenhage,South Holland,'s-Gravenhage,52.0928,4.2765,postalcode,jobport
NL,2583,'s-Gravenhage,South Holland,'s-Gravenhage,52.0952,4.2644,postalcode,jobport
NL,2584,'s-Gravenhage,South Holland,'s-Gravenhage,52.1034,4.2781,postalcode,jobport
NL,2585,'s-Gravenhage,South Holland,'s-Gravenhage,52.0919,4.3021,postalcode,jobport
NL,2586,'s-Gravenhage,South Holland,'s-Gravenhage,52.1093,4.2801,postalcode,jobport
NL,2587,'s-Gravenhage,South Holland,'s-Gravenhage,52.1113,4.2903,postalcode,jobport
NL,2591,'s-Gravenhage,South Holland,'s-Gravenhage,52.0946,4.3642,postalcode,jobport
NL,2592,'s-Gravenhage,South Holland,'s-Gravenhage,52.0925,4.355,postalcode,jobport
NL,2593,'s-Gravenhage,South Holland,'s-Gravenhage,52.086,4.3419,postalcode,jobport
NL,2594,'s-Gravenhage,South Holland,'s-Gravenhage,52.0918,4.342,postalcode,jobport
NL,2595,'s-Gravenhage,South Holland,'s-Gravenhage,52.0815,4.3326,postalcode,jobport
NL,2596,'s-Gravenhage,South Holland,'s-Gravenhage,52.0937,4.3205,postalcode,jobport
NL,2597,'s-Gravenhage,South Holland,'s-Gravenhage,52.1023,4.3199,postalcode,jobport
NL,3371,Hardinxveld-Giessendam,South Holland,Hardinxveld-Giessendam,51.8259,4.8323,postalcode,jobport
NL,3372,Hardinxveld-Giessendam,South Holland,Hardinxveld-Giessendam,51.8245,4.8841,postalcode,jobport
NL,3373,Hardinxveld-Giessendam,South Holland,Hardinxveld-Giessendam,51.8329,4.8368,postalcode,jobport
NL,3221,Hellevoetsluis,South Holland,Hellevoetsluis,51.8311,4.1241,postalcode,jobport
NL,3222,Hellevoetsluis,South Holland,Hellevoetsluis,51.8395,4.1292,postalcode,jobport
NL,3223,Hellevoetsluis,South Holland,Hellevoetsluis,51.8428,4.1503,postalcode,jobport
NL,3224,Hellevoetsluis,South Holland,Hellevoetsluis,51.8273,4.1482,postalcode,jobport
NL,3225,Hellevoetsluis,South Holland,Hellevoetsluis,51.8328,4.1619,postalcode,jobport
NL,3227,Oudenhoorn,South Holland,Hellevoetsluis,51.8266,4.1914,postalcode,jobport
NL,3341,Hendrik-Ido-Ambacht,South Holland,Hendrik-Ido-Ambacht,51.8457,4.6467,postalcode,jobport
NL,3342,Hendrik-Ido-Ambacht,South Holland,Hendrik-Ido-Ambacht,51.8451,4.6276,postalcode,jobport
NL,3343,Hendrik-Ido-Ambacht,South Holland,Hendrik-Ido-Ambacht,51.8371,4.634,postalcode,jobport
NL,3344,Hendrik-Ido-Ambacht,South Holland,Hendrik-Ido-Ambacht,51.8323,4.6458,postalcode,jobport
NL,2181,Hillegom,South Holland,Hillegom,52.2952,4.5871,postalcode,jobport
NL,2182,Hillegom,South Holland,Hillegom,52.2896,4.5781,postalcode,jobport
NL,2221,Katwijk,South Holland,Katwijk,52.2089,4.4201,postalcode,jobport
NL,2222,Katwijk,South Holland,Katwijk,52.2016,4.4329,postalcode,jobport
NL,2223,Katwijk,South Holland,Katwijk,52.1908,4.4231,postalcode,jobport
NL,2224,Katwijk,South Holland,Katwijk,52.198,4.4135,postalcode,jobport
NL,2225,Katwijk,South Holland,Katwijk,52.2027,4.3988,postalcode,jobport
NL,2231,Rijnsburg,South Holland,Katwijk,52.1907,4.4407,postalcode,jobport
NL,2232,Rijnsburg,South Holland,Katwijk,52.194,4.4492,postalcode,jobport
NL,2235,Valkenburg,South Holland,Katwijk,52.1777,4.4368,postalcode,jobport
NL,2921,Krimpen aan den IJssel,South Holland,Krimpen aan den IJssel,51.9109,4.5836,postalcode,jobport
NL,2922,Krimpen aan den IJssel,South Holland,Krimpen aan den IJssel,51.9176,4.5927,postalcode,jobport
NL,2923,Krimpen aan den IJssel,South Holland,Krimpen aan den IJssel,51.9135,4.6036,postalcode,jobport
NL,2924,Krimpen aan den IJssel,South Holland,Krimpen aan den IJssel,51.9235,4.6124,postalcode,jobport
NL,2925,Krimpen aan den IJssel,South Holland,Krimpen aan den IJssel,51.9192,4.6198,postalcode,jobport
NL,2926,Krimpen aan den IJssel,South Holland,Krimpen aan den IJssel,51.9103,4.6081,postalcode,jobport
NL,2311,Leiden,South Holland,Leiden,52.1564,4.4897,postalcode,jobport
NL,2312,Leiden,South Holland,Leiden,52.1609,4.4932,postalcode,jobport
NL,2313,Leiden,South Holland,Leiden,52.1508,4.4988,postalcode,jobport
NL,2314,Leiden,South Holland,Leiden,52.1514,4.5158,postalcode,jobport
NL,2315,Leiden,South Holland,Leiden,52.1633,4.5095,postalcode,jobport
NL,2316,Leiden,South Holland,Leiden,52.1671,4.4959,postalcode,jobport
NL,2317,Leiden,South Holland,Leiden,52.1761,4.5086,postalcode,jobport
NL,2318,Leiden,South Holland,Leiden,52.1808,4.5027,postalcode,jobport
NL,2321,Leiden,South Holland,Leiden,52.1479,4.484,postalcode,jobport
NL,2322,Leiden,South Holland,Leiden,52.1345,4.4931,postalcode,jobport
NL,2323,Leiden,South Holland,Leiden,52.1352,4.4801,postalcode,jobport
NL,2324,Leiden,South Holland,Leiden,52.145,4.4717,postalcode,jobport
NL,2331,Leiden,South Holland,Leiden,52.1511,4.4507,postalcode,jobport
NL,2332,Leiden,South Holland,Leiden,52.1592,4.4645,postalcode,jobport
NL,2333,Leiden,South Holland,Leiden,52.1693,4.4732,postalcode,jobport
NL,2334,Leiden,South Holland,Leiden,52.1725,4.4818,postalcode,jobport
NL,2351,Leiderdorp,South Holland,Leiderdorp,52.1475,4.5308,postalcode,jobport
NL,2352,Leiderdorp,South Holland,Leiderdorp,52.1609,4.5243,postalcode,jobport
NL,2353,Leiderdorp,South Holland,Leiderdorp,52.1657,4.5337,postalcode,jobport
NL,2161,Lisse,South Holland,Lisse,52.2571,4.5559,postalcode,jobport
NL,2162,Lisse,South Holland,Lisse,52.2462,4.5594,postalcode,jobport
NL,2163,Lisse,South Holland,Lisse,52.2663,4.5609,postalcode,jobport
NL,3141,Maassluis,South Holland,Maassluis,51.92,4.2625,postalcode,jobport
NL,3142,Maassluis,South Holland,Maassluis,51.9263,4.2536,postalcode,jobport
NL,3143,Maassluis,South Holland,Maassluis,51.9181,4.253,postalcode,jobport
NL,3144,Maassluis,South Holland,Maassluis,51.9251,4.243,postalcode,jobport
NL,3145,Maassluis,South Holland,Maassluis,51.9325,4.2321,postalcode,jobport
NL,3146,Maassluis,South Holland,Maassluis,51.9384,4.225,postalcode,jobport
NL,3147,Maassluis,South Holland,Maassluis,51.935,4.2409,postalcode,jobport
NL,1428,Vrouwenakker,South Holland,Nieuwkoop,52.2273,4.7866,postalcode,jobport
NL,2421,Nieuwkoop,South Holland,Nieuwkoop,52.1491,4.774,postalcode,jobport
NL,2431,Noorden,South Holland,Nieuwkoop,52.1659,4.8276,postalcode,jobport
NL,2432,Noorden,South Holland,Nieuwkoop,52.1709,4.8532,postalcode,jobport
NL,2435,Zevenhoven,South Holland,Nieuwkoop,52.1846,4.7928,postalcode,jobport
NL,2441,Nieuwveen,South Holland,Nieuwkoop,52.197,4.7558,postalcode,jobport
NL,2461,Ter Aar,South Holland,Nieuwkoop,52.1776,4.7119,postalcode,jobport
NL,3651,Woerdense Verlaat,South Holland,Nieuwkoop,52.1494,4.8558,postalcode,jobport
NL,3652,Woerdense Verlaat,South Holland,Nieuwkoop,52.1578,4.8641,postalcode,jobport
NL,3653,Woerdense Verlaat,South Holland,Nieuwkoop,52.1504,4.8656,postalcode,jobport
NL,2191,De Zilk,South Holland,Noordwijk,52.3021,4.5438,postalcode,jobport
NL,2201,Noordwijk,South Holland,Noordwijk,52.2319,4.4442,postalcode,jobport
NL,2202,Noordwijk,South Holland,Noordwijk,52.2447,4.4353,postalcode,jobport
NL,2203,Noordwijk,South Holland,Noordwijk,52.241,4.452,postalcode,jobport
NL,2204,Noordwijk,South Holland,Noordwijk,52.2724,4.4744,postalcode,jobport
NL,2211,Noordwijkerhout,South Holland,Noordwijk,52.2612,4.4945,postalcode,jobport
NL,2211,De Zilk,South Holland,Noordwijk,52.294,4.5177,postalcode,jobport
NL,2212,Noordwijkerhout,South Holland,Noordwijk,52.2748,4.4952,postalcode,jobport
NL,2341,Oegstgeest,South Holland,Oegstgeest,52.1811,4.475,postalcode,jobport
NL,2342,Oegstgeest,South Holland,Oegstgeest,52.1767,4.4546,postalcode,jobport
NL,2343,Oegstgeest,South Holland,Oegstgeest,52.1909,4.4757,postalcode,jobport
NL,3351,Papendrecht,South Holland,Papendrecht,51.8312,4.6809,postalcode,jobport
NL,3352,Papendrecht,South Holland,Papendrecht,51.8406,4.6906,postalcode,jobport
NL,3353,Papendrecht,South Holland,Papendrecht,51.828,4.6905,postalcode,jobport
NL,3354,Papendrecht,South Holland,Papendrecht,51.8288,4.7,postalcode,jobport
NL,3355,Papendrecht,South Holland,Papendrecht,51.8366,4.7016,postalcode,jobport
NL,3356,Papendrecht,South Holland,Papendrecht,51.8313,4.7184,postalcode,jobport
NL,2981,Ridderkerk,South Holland,Ridderkerk,51.8682,4.5963,postalcode,jobport
NL,2982,Ridderkerk,South Holland,Ridderkerk,51.8731,4.591,postalcode,jobport
NL,2983,Ridderkerk,South Holland,Ridderkerk,51.8841,4.6061,postalcode,jobport
NL,2984,Ridderkerk,South Holland,Ridderkerk,51.8709,4.6159,postalcode,jobport
NL,2985,Ridderkerk,South Holland,Ridderkerk,51.8635,4.6019,postalcode,jobport
NL,2986,Ridderkerk,South Holland,Ridderkerk,51.8634,4.617,postalcode,jobport
NL,2987,Ridderkerk,South Holland,Ridderkerk,51.8931,4.5805,postalcode,jobport
NL,2988,Ridderkerk,South Holland,Ridderkerk,51.856,4.5841,postalcode,jobport
NL,2989,Ridderkerk,South Holland,Ridderkerk,51.8527,4.6289,postalcode,jobport
NL,3011,Rotterdam,South Holland,Rotterdam,51.9194,4.4873,postalcode,jobport
NL,3012,Rotterdam,South Holland,Rotterdam,51.9186,4.4759,postalcode,jobport
NL,3013,Rotterdam,South Holland,Rotterdam,51.9241,4.471,postalcode,jobport
NL,3014,Rotterdam,South Holland,Rotterdam,51.9188,4.4667,postalcode,jobport
NL,3015,Rotterdam,South Holland,Rotterdam,51.9127,4.4671,postalcode,jobport
NL,3016,Rotterdam,South Holland,Rotterdam,51.909,4.4781,postalcode,jobport
NL,3021,Rotterdam,South Holland,Rotterdam,51.9164,4.4594,postalcode,jobport
NL,3022,Rotterdam,South Holland,Rotterdam,51.9192,4.4489,postalcode,jobport
NL,3023,Rotterdam,South Holland,Rotterdam,51.913,4.451,postalcode,jobport
NL,3024,Rotterdam,South Holland,Rotterdam,51.9055,4.4567,postalcode,jobport
NL,3025,Rotterdam,South Holland,Rotterdam,51.9085,4.4435,postalcode,jobport
NL,3026,Rotterdam,South Holland,Rotterdam,51.9128,4.4426,postalcode,jobport
NL,3027,Rotterdam,South Holland,Rotterdam,51.9169,4.4361,postalcode,jobport
NL,3028,Rotterdam,South Holland,Rotterdam,51.9167,4.4208,postalcode,jobport
NL,3029,Rotterdam,South Holland,Rotterdam,51.9074,4.4369,postalcode,jobport
NL,3031,Rotterdam,South Holland,Rotterdam,51.9271,4.4905,postalcode,jobport
NL,3032,Rotterdam,South Holland,Rotterdam,51.9291,4.4781,postalcode,jobport
NL,3033,Rotterdam,South Holland,Rotterdam,51.9277,4.4691,postalcode,jobport
NL,3034,Rotterdam,South Holland,Rotterdam,51.9336,4.4944,postalcode,jobport
NL,3035,Rotterdam,South Holland,Rotterdam,51.9328,4.4809,postalcode,jobport
NL,3036,Rotterdam,South Holland,Rotterdam,51.9372,4.4828,postalcode,jobport
NL,3037,Rotterdam,South Holland,Rotterdam,51.9368,4.4734,postalcode,jobport
NL,3038,Rotterdam,South Holland,Rotterdam,51.9347,4.4648,postalcode,jobport
NL,3039,Rotterdam,South Holland,Rotterdam,51.9303,4.4598,postalcode,jobport
NL,3041,Rotterdam,South Holland,Rotterdam,51.9289,4.441,postalcode,jobport
NL,3042,Rotterdam,South Holland,Rotterdam,51.934,4.4325,postalcode,jobport
NL,3043,Rotterdam,South Holland,Rotterdam,51.9403,4.4268,postalcode,jobport
NL,3044,Rotterdam,South Holland,Rotterdam,51.9285,4.4215,postalcode,jobport
NL,3045,Rotterdam,South Holland,Rotterdam,51.9467,4.4503,postalcode,jobport
NL,3046,Rotterdam,South Holland,Rotterdam,51.9633,4.4158,postalcode,jobport
NL,3047,Rotterdam,South Holland,Rotterdam,51.9429,4.4049,postalcode,jobport
NL,3051,Rotterdam,South Holland,Rotterdam,51.9448,4.4776,postalcode,jobport
